Date,phy,zoo,nut
2013-12-16,3.43,,
2013-12-24,2.35,,
2013-12-30,2.38,,
2014-01-02,2.67,2.962962962962963,
2014-01-12,,0.0,
2014-01-14,5.85,27.407407407407405,
2014-01-20,,0.0,
2014-01-21,14.1,8.518518518518517,4.132133450395083
2014-01-27,15.59,12.962962962962962,0.16722924079293933
2014-02-03,5.18,1.111111111111111,7.748207568966315
2014-02-04,,0.0,
2014-02-10,2.9,0.7407407407407407,
2014-02-11,,0.0,
2014-02-17,2.18,1.111111111111111,
2014-02-23,,0.0,
2014-02-24,,0.7407407407407407,0.46176331962478634
2014-02-25,3.28,,
2014-03-03,3.89,0.037037037037037035,
2014-03-09,,0.0,
2014-03-10,6.67,0.0,0.6685250219490783
2014-03-16,,0.0,
2014-03-17,1.64,0.0,
2014-03-24,,0.0,
2014-03-25,1.63,0.0,
2014-03-30,,0.0,
2014-03-31,4.17,1.111111111111111,2.7679192273924498
2014-04-03,,0.0,
2014-04-04,5.88,0.0,7.162848297213621
2014-04-13,,0.0,
2014-04-14,3.43,0.37037037037037035,
2014-04-21,3.84,4.444444444444444,1.7932905133773855
2014-04-25,,0.0,
2014-04-26,1.89,,
2014-04-27,,0.0,
2014-05-06,2.3,0.0,0.9313968855413335
2014-05-12,2.75,0.0,
2014-05-19,3.05,0.0,
2014-05-27,2.59,8.518518518518517,0.8601217656012177
2014-06-02,0.05,1.4814814814814814,
2014-06-09,0.06,1.8888888888888886,
2014-06-16,0.23,2.7037037037037037,0.7326940639269407
2014-06-23,5.1,0.4074074074074074,0.8499343607305936
2014-06-30,4.49,27.777777777777775,
2014-07-07,7.51,69.5185185185185,
2014-07-14,3.34,105.7037037037037,
2014-07-21,20.67,,0.991617199391172
2014-07-28,9.84,489.1111111111111,0.8315791952054794
2014-08-05,12.28,,
2014-08-11,5.05,40.37037037037037,
2014-08-19,7.32,0.25925925925925924,0.320947298325723
2014-08-25,5.35,,0.9318873668188736
2014-08-26,,0.7777777777777777,
2014-09-02,5.85,,
2014-09-09,3.99,622.2222222222222,3.0989878234398778
2014-09-15,6.4,20.77777777777778,3.3374809741248095
2014-09-22,1.41,311.1111111111111,
2014-09-29,9.55,35.55555555555555,
2014-10-06,8.91,42.96296296296296,
2014-10-14,8.43,5.925925925925926,
2014-10-20,4.25,2.222222222222222,
2014-10-27,3.45,0.7407407407407407,6.6531354642313545
2014-11-03,3.58,0.0,
2014-11-10,1.75,0.0,
2014-11-19,2.78,0.0,7.634223744292238
2014-11-24,,0.37037037037037035,
2014-11-25,2.8,,7.240235920852359
2014-12-01,2.44,0.0,
